from_politician_id,from_name,from_rushid,to_politician_id,to_name,to_rushid,relation,source
Q8008115,"William Duncombe, 2nd Baron Feversham",6739,Q4798519,Arthur Duncombe,,sibling,wikidata
Q8008115,"William Duncombe, 2nd Baron Feversham",6739,Q7076834,Octavius Duncombe,,sibling,wikidata
Q8008117,"William Duncombe, Viscount Helmsley",2249,Q5077003,"Charles Duncombe, 2nd Earl of Feversham",,child,wikidata
Q8008117,"William Duncombe, Viscount Helmsley",2249,Q8008114,"William Duncombe, 1st Earl of Feversham",,father,wikidata
Q8008117,"William Duncombe, Viscount Helmsley",2249,Q8008115,"William Duncombe, 2nd Baron Feversham",,grandparent,wikidata
Q8008117,"William Duncombe, Viscount Helmsley",2249,Q26129113,Hubert Duncombe,,sibling,wikidata
Q8008387,"William Edgcumbe, 4th Earl of Mount Edgcumbe",6074,Q6814689,"Ernest Edgcumbe, 3rd Earl of Mount Edgcumbe",,father,wikidata
Q8008430,William Edward Dowdeswell,1509,Q8007964,William Dowdeswell,,father,wikidata
Q8008430,William Edward Dowdeswell,1509,Q26213073,John Edmund Dowdeswell,,grandparent,wikidata
Q8008456,William Edward Powell,7137,Q44691153,William Powell,,child,wikidata
Q8008502,"William Egerton, 1st Baron Egerton",6602,Q4706577,"Alan Egerton, 3rd Baron Egerton",,child,wikidata
Q8008502,"William Egerton, 1st Baron Egerton",6602,Q7619928,"Wilbraham Egerton, 1st Earl Egerton",,child,wikidata
Q8008502,"William Egerton, 1st Baron Egerton",6602,Q5342743,Edward Christopher Egerton,,sibling,wikidata
Q8008524,"William Eliot, 4th Earl of St Germans",3865,Q5342752,"Edward Eliot, 3rd Earl of St Germans",,father,wikidata
Q7620964,"William Elliot-Murray-Kynynmound, 3rd Earl of Minto",5040,Q5930668,Hugh Elliot,,child,wikidata
Q7620964,"William Elliot-Murray-Kynynmound, 3rd Earl of Minto",5040,Q4798589,Arthur Elliot,,child,wikidata
Q7620964,"William Elliot-Murray-Kynynmound, 3rd Earl of Minto",5040,Q5538954,George Elliot,1554,cousin,rush
Q2578654,William Ellison-Macartney,2022,Q6231682,John Ellison-Macartney,,father,wikidata
Q26701526,William Entwisle,3887,Q26477030,John Entwisle,3886,cousin,rush
Q8008696,William Evans,6762,Q3496911,"Sir William Evans, 1st Baronet",,child,wikidata
Q8008717,William Ewart,6445,Q26678496,Joseph Christopher Ewart,,sibling,wikidata
Q160852,William Ewart Gladstone,1687,Q2347324,"Herbert Gladstone, 1st Viscount Gladstone",,child,wikidata
Q160852,William Ewart Gladstone,1687,Q4020043,William Henry Gladstone,,child,wikidata
Q160852,William Ewart Gladstone,1687,Q8009936,William Glynne Charles Gladstone,,grandchild,wikidata
Q160852,William Ewart Gladstone,1687,Q6250233,John Gladstone,,sibling,wikidata
Q160852,William Ewart Gladstone,1687,Q7529140,"Sir Thomas Gladstone, 2nd Baronet",,sibling,wikidata
Q26208404,William Fagan,1580,Q8019496,William Trant Fagan,,father,wikidata
Q11802744,William Farnworth Handley,4243,Q6237583,John Handley,4245,cousin,rush
Q11802744,William Farnworth Handley,4243,Q4888762,Benjamin Handley,4244,cousin,rush
Q11802744,William Farnworth Handley,4243,Q26234470,Henry Handley,4242,cousin,rush
Q13529896,William Feilden,6767,Q25863298,Montague Feilden,,child,wikidata
Q8008975,"William Fellowes, 2nd Baron de Ramsey",1590,Q5342877,"Edward Fellowes, 1st Baron de Ramsey",,father,wikidata
Q8008975,"William Fellowes, 2nd Baron de Ramsey",1590,Q4697105,"Ailwyn Fellowes, 1st Baron Ailwyn",,sibling,wikidata
Q338004,"William FitzRoy, 6th Duke of Grafton",3904,Q337872,"Henry FitzRoy, 5th Duke of Grafton",,father,wikidata
Q25843198,William Fletcher,6787,Q21165155,Isaac Fletcher,1615,cousin,rush
Q8009392,William Frederick Hicks-Beach,7385,Q7528336,"Sir Michael Hicks Beach, 8th Baronet",,father,wikidata
Q8009392,William Frederick Hicks-Beach,7385,Q6831126,"Michael Hicks Beach, Viscount Quenington",,nephew/niece,wikidata
Q8009392,William Frederick Hicks-Beach,7385,Q332746,"Michael Hicks Beach, 1st Earl St Aldwyn",,sibling,wikidata
Q8009772,William George Boyle,3302,Q2904392,"Richard Boyle, 9th Earl of Cork",,sibling,wikidata
Q11800502,William George Mount,2639,Q7529701,"Sir William Mount, 1st Baronet",,child,wikidata
Q11800502,William George Mount,2639,Q8015892,William Mount,,father,wikidata
Q8009936,William Glynne Charles Gladstone,7399,Q4020043,William Henry Gladstone,,father,wikidata
Q8009936,William Glynne Charles Gladstone,7399,Q160852,William Ewart Gladstone,,grandparent,wikidata
Q8009936,William Glynne Charles Gladstone,7399,Q2347324,"Herbert Gladstone, 1st Viscount Gladstone",,uncle/aunt,wikidata
Q16741823,William Gore-Langton,4648,Q5722087,Henry Gore-Langton,,child,wikidata
Q8010034,William Gore-Langton,1706,Q7619672,"William Temple-Gore-Langton, 4th Earl Temple of Stowe",,child,wikidata
Q6109153,William Goulding,6828,Q5343145,"Edward Goulding, 1st Baron Wargrave",,child,wikidata
Q8010084,William Graham Nicholson,8339,Q8016134,William Nicholson,,father,wikidata
Q8010084,William Graham Nicholson,8339,Q6256600,John Sanctuary Nicholson,,sibling,wikidata
Q333887,"William Grenfell, 1st Baron Desborough",2044,Q5078425,Charles Grenfell,,father,wikidata
Q333887,"William Grenfell, 1st Baron Desborough",2044,Q5078424,Charles Grenfell,,grandparent,wikidata
Q333887,"William Grenfell, 1st Baron Desborough",2044,Q5722211,Henry Grenfell,,uncle/aunt,wikidata
Q8011045,"William Hay, 10th Marquess of Tweeddale",6881,Q26387320,Thomas Hay,,nephew/niece,wikidata
Q8011045,"William Hay, 10th Marquess of Tweeddale",6881,Q5540333,"George Hay, Earl of Gifford",,sibling,wikidata
Q8011045,"William Hay, 10th Marquess of Tweeddale",6881,Q6679443,John Hay,,sibling,wikidata
Q8011845,"William Henderson, 1st Baron Henderson",8359,Q208665,Arthur Henderson,,father,wikidata
Q8011845,"William Henderson, 1st Baron Henderson",8359,Q4799010,"Arthur Henderson, Baron Rowley",,sibling,wikidata
Q4020043,William Henry Gladstone,1688,Q8009936,William Glynne Charles Gladstone,,child,wikidata
Q4020043,William Henry Gladstone,1688,Q160852,William Ewart Gladstone,,father,wikidata
Q4020043,William Henry Gladstone,1688,Q2347324,"Herbert Gladstone, 1st Viscount Gladstone",,sibling,wikidata
Q8012049,William Henry Hornby,2309,Q7529634,"Sir William Hornby, 1st Baronet",,child,wikidata
Q8012049,William Henry Hornby,2309,Q26690970,John Hornby,,sibling,wikidata
Q8012075,William Henry Leatham,2439,Q5341531,Edward Aldam Leatham,,sibling,wikidata
Q26156134,William Henry Ord,9433,Q16066265,William Ord,,father,wikidata
Q176472,William Henry Smith,877,Q5498747,"Frederick Smith, 2nd Viscount Hambleden",,child,wikidata
Q8012677,William Humphrys Archdale,1125,Q6820891,Mervyn Edward Archdale,,sibling,wikidata
Q8013386,"William Jackson, 1st Baron Allerton",1987,Q786474,Stanley Jackson,,child,wikidata
Q322902,William John Codrington,3551,Q5113428,Christopher Codrington,6665,cousin,rush
Q322902,William John Codrington,3551,Q958853,Edward Codrington,,father,wikidata
Q8013712,"William Jolliffe, 1st Baron Hylton",4532,Q17279383,William Sydney Hylton Jolliffe,,child,wikidata
Q8013712,"William Jolliffe, 1st Baron Hylton",4532,Q5697772,"Hedworth Jolliffe, 2nd Baron Hylton",,child,wikidata
Q8013712,"William Jolliffe, 1st Baron Hylton",4532,Q13529955,"Hylton Jolliffe, 3rd Baron Hylton",,grandchild,wikidata
Q330604,"William Joynson-Hicks, 1st Viscount Brentford",4538,Q6483622,"Lancelot Joynson-Hicks, 3rd Viscount Brentford",,child,wikidata
Q628089,"William Keppel, 7th Earl of Albemarle",1304,Q4795125,"Arnold Keppel, 8th Earl of Albemarle",,child,wikidata
Q628089,"William Keppel, 7th Earl of Albemarle",1304,Q652281,"George Keppel, 6th Earl of Albemarle",,father,wikidata
Q167076,William Keswick,4590,Q15990103,Henry Keswick,,child,wikidata
Q8014090,William Knox,2410,Q7791584,"Thomas Knox, 2nd Earl of Ranfurly",,father,wikidata
Q8014090,William Knox,2410,Q7791585,"Thomas Knox, 3rd Earl of Ranfurly",,sibling,wikidata
Q8014327,William Lascelles,4654,Q5346601,Edwin Lascelles,,sibling,wikidata
Q8014353,William Lawrence,2431,Q7527452,"Sir James Lawrence, 1st Baronet",,sibling,wikidata
Q8014353,William Lawrence,2431,Q5346368,Edwin Durning-Lawrence,,sibling,wikidata
Q8014397,William Leader Maberly,4819,Q6246032,John Maberly,,father,wikidata
Q8014407,William Leatham Bright,1265,Q176524,John Bright,,father,wikidata
Q8014407,William Leatham Bright,1265,Q6218435,John Albert Bright,,sibling,wikidata
Q7613861,"William Legge, 5th Earl of Dartmouth",9024,Q8014457,"William Legge, 6th Earl of Dartmouth",,child,wikidata
Q7613861,"William Legge, 5th Earl of Dartmouth",9024,Q8014459,"William Legge, 7th Earl of Dartmouth",,grandchild,wikidata
Q7613861,"William Legge, 5th Earl of Dartmouth",9024,Q5714134,Heneage Legge,,sibling,wikidata
Q8014457,"William Legge, 6th Earl of Dartmouth",2471,Q8014459,"William Legge, 7th Earl of Dartmouth",,child,wikidata
Q8014457,"William Legge, 6th Earl of Dartmouth",2471,Q7613861,"William Legge, 5th Earl of Dartmouth",,father,wikidata
Q8014459,"William Legge, 7th Earl of Dartmouth",7696,Q8014457,"William Legge, 6th Earl of Dartmouth",,father,wikidata
Q8014459,"William Legge, 7th Earl of Dartmouth",7696,Q7613861,"William Legge, 5th Earl of Dartmouth",,grandparent,wikidata
Q8014460,"William Legh, 1st Baron Newton",2449,Q17326575,"Thomas Legh, 2nd Baron Newton",,child,wikidata
Q6680026,William Lennox,4700,Q2865197,Lord Arthur Lennox,,sibling,wikidata
Q6680026,William Lennox,4700,Q6679449,John Lennox,,sibling,wikidata
Q26255125,William Lister,4727,Q5365871,Ellis Cunliffe Lister,,father,wikidata
Q8014752,William Lowther,2498,Q5056199,Cecil Lowther,,child,wikidata
Q8014752,William Lowther,2498,Q1680725,"James William Lowther, 1st Viscount Ullswater",,child,wikidata
Q8014752,William Lowther,2498,Q5725113,Henry Lowther,,father,wikidata
Q8014752,William Lowther,2498,Q5112765,Christopher Lowther,,grandchild,wikidata
Q8014752,William Lowther,2498,Q5725106,"Henry Lowther, 3rd Earl of Lonsdale",,sibling,wikidata
Q8014747,"William Lowther, 2nd Earl of Lonsdale",9026,Q7527900,"Sir John Lowther, 2nd Baronet, of Swillington",6994,cousin,rush
Q8014747,"William Lowther, 2nd Earl of Lonsdale",9026,Q5725106,"Henry Lowther, 3rd Earl of Lonsdale",,nephew/niece,wikidata
Q8014747,"William Lowther, 2nd Earl of Lonsdale",9026,Q8014752,William Lowther,,nephew/niece,wikidata
Q8014747,"William Lowther, 2nd Earl of Lonsdale",9026,Q5725113,Henry Lowther,,sibling,wikidata
Q26214250,William Lyon,,Q17423536,David Lyon,,sibling,wikidata
Q8015152,William Marshall,9035,Q6246844,John Marshall,,sibling,wikidata
Q8015152,William Marshall,9035,Q6134516,James Garth Marshall,,sibling,wikidata
Q8015248,"William Maule, 1st Baron Panmure",,Q333304,"Fox Maule-Ramsay, 11th Earl of Dalhousie",,child,wikidata
Q8015248,"William Maule, 1st Baron Panmure",,Q11806802,Lauderdale Maule,,child,wikidata
Q8015338,William McClintock-Bunbury,3391,Q6247503,"John McClintock, 1st Baron Rathdonnell",,sibling,wikidata
Q337468,"William Montagu Douglas Scott, 6th Duke of Buccleuch",1445,Q337464,"John Montagu Douglas Scott, 7th Duke of Buccleuch",,child,wikidata
Q337468,"William Montagu Douglas Scott, 6th Duke of Buccleuch",1445,Q2602495,"Walter Montagu Douglas Scott, 8th Duke of Buccleuch",,grandchild,wikidata
Q337468,"William Montagu Douglas Scott, 6th Duke of Buccleuch",1445,Q6680030,Lord William Montagu Douglas Scott,,grandchild,wikidata
Q337468,"William Montagu Douglas Scott, 6th Duke of Buccleuch",1445,Q6229878,"John Douglas-Scott-Montagu, 2nd Baron Montagu of Beaulieu",,nephew/niece,wikidata
Q337468,"William Montagu Douglas Scott, 6th Duke of Buccleuch",1445,Q664073,"Henry Douglas-Scott-Montagu, 1st Baron Montagu of Beaulieu",,sibling,wikidata
Q860041,"William Montagu, 7th Duke of Manchester",9031,Q336970,"George Montagu, 8th Duke of Manchester",,child,wikidata
Q860041,"William Montagu, 7th Duke of Manchester",9031,Q859822,"George Montagu, 6th Duke of Manchester",,father,wikidata
Q860041,"William Montagu, 7th Duke of Manchester",9031,Q6679922,Lord Robert Montagu,,sibling,wikidata
Q8015892,William Mount,,Q11800502,William George Mount,,child,wikidata
Q8015892,William Mount,,Q7529701,"Sir William Mount, 1st Baronet",,grandchild,wikidata
Q942299,William Mundy,5153,Q5344467,Edward Miller Mundy,5152,cousin,rush
Q8015942,William Mure,6460,Q8015941,William Mure,,child,wikidata
Q8015941,William Mure,2647,Q8015942,William Mure,,father,wikidata
Q8016134,William Nicholson,2662,Q8010084,William Graham Nicholson,,child,wikidata
Q8016134,William Nicholson,2662,Q6256600,John Sanctuary Nicholson,,child,wikidata
Q8016160,William Noel,7072,Q7526957,"Sir Gerard Noel, 2nd Baronet",,father,wikidata
Q8016257,William O'Reilly,9432,Q6947717,Myles O'Reilly,,child,wikidata
Q16066265,William Ord,5288,Q26156134,William Henry Ord,,child,wikidata
Q8016372,William Ormsby-Gore,4140,Q6251316,"John Ormsby-Gore, 1st Baron Harlech",,child,wikidata
Q8016372,William Ormsby-Gore,4140,Q8016373,"William Ormsby-Gore, 2nd Baron Harlech",,child,wikidata
Q8016372,William Ormsby-Gore,4140,Q5543049,"George Ormsby-Gore, 3rd Baron Harlech",,grandchild,wikidata
Q8016372,William Ormsby-Gore,4140,Q26237502,Seymour Ormsby-Gore,,grandchild,wikidata
Q8016373,"William Ormsby-Gore, 2nd Baron Harlech",4137,Q5543049,"George Ormsby-Gore, 3rd Baron Harlech",,child,wikidata
Q8016373,"William Ormsby-Gore, 2nd Baron Harlech",4137,Q26237502,Seymour Ormsby-Gore,,child,wikidata
Q8016373,"William Ormsby-Gore, 2nd Baron Harlech",4137,Q8016372,William Ormsby-Gore,,father,wikidata
Q8016373,"William Ormsby-Gore, 2nd Baron Harlech",4137,Q2908365,"William Ormsby-Gore, 4th Baron Harlech",,grandchild,wikidata
Q8016373,"William Ormsby-Gore, 2nd Baron Harlech",4137,Q6251316,"John Ormsby-Gore, 1st Baron Harlech",,sibling,wikidata
Q2908365,"William Ormsby-Gore, 4th Baron Harlech",8335,Q2605189,"David Ormsby-Gore, 5th Baron Harlech",,child,wikidata
Q2908365,"William Ormsby-Gore, 4th Baron Harlech",8335,Q5543049,"George Ormsby-Gore, 3rd Baron Harlech",,father,wikidata
Q2908365,"William Ormsby-Gore, 4th Baron Harlech",8335,Q8016373,"William Ormsby-Gore, 2nd Baron Harlech",,grandparent,wikidata
Q2908365,"William Ormsby-Gore, 4th Baron Harlech",8335,Q26237502,Seymour Ormsby-Gore,,uncle/aunt,wikidata
Q13132369,William Owen Stanley,900,Q5345410,"Edward Stanley, 4th Baron Stanley of Alderley",,nephew/niece,wikidata
Q13132369,William Owen Stanley,900,Q17321359,"Edward Stanley, 2nd Baron Stanley of Alderley",,sibling,wikidata
Q6680031,William Paget,7096,Q5537867,"George Child Villiers, 6th Earl of Jersey",9050,cousin,rush
Q6680031,William Paget,7096,Q4733782,"Almeric Paget, 1st Baron Queenborough",,nephew/niece,wikidata
Q6680031,William Paget,7096,Q5726659,"Henry Paget, 3rd Marquess of Anglesey",,nephew/niece,wikidata
Q6680031,William Paget,7096,Q13582500,"Henry Paget, 2nd Marquess of Anglesey",,sibling,wikidata
Q6680031,William Paget,7096,Q6679084,Clarence Paget,,sibling,wikidata
Q6680031,William Paget,7096,Q369723,Lord Alfred Paget,,sibling,wikidata
Q6680031,William Paget,7096,Q10288965,Lord George Paget,,sibling,wikidata
Q3643409,"William Palmer, 2nd Earl of Selborne",1081,Q3443398,"Roundell Palmer, 3rd Earl of Selborne",,child,wikidata
Q3643409,"William Palmer, 2nd Earl of Selborne",1081,Q333413,"Roundell Palmer, 1st Earl of Selborne",,father,wikidata
Q4020120,William Patrick Adam,36,Q4057244,Charles Adam,,father,wikidata
Q2920090,"William Peel, 1st Earl Peel",7616,Q334165,Arthur Peel,,father,wikidata
Q2920090,"William Peel, 1st Earl Peel",7616,Q181875,Robert Peel,,grandparent,wikidata
Q2920090,"William Peel, 1st Earl Peel",7616,Q7509271,Sidney Peel,,sibling,wikidata
Q2920090,"William Peel, 1st Earl Peel",7616,Q4798804,Arthur George Villiers Peel,,sibling,wikidata
Q2920090,"William Peel, 1st Earl Peel",7616,Q5498541,Frederick Peel,,uncle/aunt,wikidata
Q2920090,"William Peel, 1st Earl Peel",7616,Q4685934,"Sir Robert Peel, 3rd Baronet",,uncle/aunt,wikidata
Q8016840,"William Petty-FitzMaurice, Earl of Kerry",4585,Q337913,"Edmond Fitzmaurice, 1st Baron Fitzmaurice",,nephew/niece,wikidata
Q8016840,"William Petty-FitzMaurice, Earl of Kerry",4585,Q5935407,"Henry Petty-Fitzmaurice, 4th Marquess of Lansdowne",,sibling,wikidata
Q7620919,"William Pleydell-Bouverie, 5th Earl of Radnor",1624,Q6119114,"Jacob Pleydell-Bouverie, 6th Earl of Radnor",,child,wikidata
Q8016975,William Pole-Carew,6629,Q7308844,Reginald Pole-Carew,,child,wikidata
Q8016999,"William Ponsonby, 1st Baron de Mauley",5428,Q5081706,"Charles Ponsonby, 2nd Baron de Mauley",,child,wikidata
Q8016999,"William Ponsonby, 1st Baron de Mauley",5428,Q4805554,Ashley Ponsonby,,child,wikidata
Q8016999,"William Ponsonby, 1st Baron de Mauley",5428,Q6253140,"John Ponsonby, 5th Earl of Bessborough",,nephew/niece,wikidata
Q8016999,"William Ponsonby, 1st Baron de Mauley",5428,Q6253138,"John Ponsonby, 4th Earl of Bessborough",,sibling,wikidata
Q44691153,William Powell,7138,Q8008456,William Edward Powell,,father,wikidata
Q8017163,William Quilter,1947,Q7526376,"Sir Cuthbert Quilter, 2nd Baronet",,child,wikidata
Q8017337,William Ralph Cartwright,6635,Q26577004,Henry Cartwright,,child,wikidata
Q17318849,William Rashleigh,6159,Q17318846,"Sir Colman Rashleigh, 2nd Baronet",739,cousin,rush
Q8017389,William Rathbone,740,Q333992,Eleanor Rathbone,,child,wikidata
Q8017428,William Redmond,6498,Q225392,John Redmond,,father,wikidata
Q8017428,William Redmond,6498,Q8004519,William Archer Redmond,,grandparent,wikidata
Q8017428,William Redmond,6498,Q8021781,Willie Redmond,,uncle/aunt,wikidata
Q20878060,William Robert Maurice Wynne,6271,Q8020060,William Watkin Edward Wynne,,father,wikidata
Q6834882,"William Russell, 8th Duke of Bedford",7181,Q6084189,George W. E. Russell,806,cousin,rush
Q6834882,"William Russell, 8th Duke of Bedford",7181,Q31178,"Francis Russell, 9th Duke of Bedford",798,cousin,rush
Q6834882,"William Russell, 8th Duke of Bedford",7181,Q6678929,Lord Arthur Russell,794,cousin,rush
Q6834882,"William Russell, 8th Duke of Bedford",7181,Q25689,"Francis Russell, 7th Duke of Bedford",,father,wikidata
Q8018184,William Scholefield,5683,Q16741844,Joshua Scholefield,,father,wikidata
Q247141,William Smith O'Brien,7079,Q6697588,"Lucius O'Brien, 13th Baron Inchiquin",,sibling,wikidata
Q8018902,William Stratford Dugdale,6735,Q13529892,John Dugdale,,child,wikidata
Q8018938,William Stuart,7256,Q8018942,William Stuart,,child,wikidata
Q8018942,William Stuart,7257,Q8018938,William Stuart,,father,wikidata
Q17279383,William Sydney Hylton Jolliffe,2371,Q8013712,"William Jolliffe, 1st Baron Hylton",,father,wikidata
Q17279383,William Sydney Hylton Jolliffe,2371,Q13529955,"Hylton Jolliffe, 3rd Baron Hylton",,nephew/niece,wikidata
Q17279383,William Sydney Hylton Jolliffe,2371,Q5697772,"Hedworth Jolliffe, 2nd Baron Hylton",,sibling,wikidata
Q7619672,"William Temple-Gore-Langton, 4th Earl Temple of Stowe",1707,Q8010034,William Gore-Langton,,father,wikidata
Q8019496,William Trant Fagan,6765,Q26208404,William Fagan,,child,wikidata
Q16931294,William Unwin Heygate,2803,Q5498024,"Sir Frederick Heygate, 2nd Baronet",,sibling,wikidata
Q338053,"William Vane, 3rd Duke of Cleveland",5444,Q5609972,"Henry Vane, 2nd Duke of Cleveland",,sibling,wikidata
Q338053,"William Vane, 3rd Duke of Cleveland",5444,Q5609970,"Harry Powlett, 4th Duke of Cleveland",,sibling,wikidata
Q775821,William Vernon Harcourt,2338,Q7350597,Robert Harcourt,,child,wikidata
Q775821,William Vernon Harcourt,2338,Q5790068,"Lewis Harcourt, 1st Viscount Harcourt",,child,wikidata
Q775821,William Vernon Harcourt,2338,Q3048714,Edward William Harcourt,,sibling,wikidata
Q8019718,William Vesey-FitzGerald,1607,Q8019721,"William Vesey-FitzGerald, 2nd Baron FitzGerald and Vesey",,father,wikidata
Q8019721,"William Vesey-FitzGerald, 2nd Baron FitzGerald and Vesey",,Q8019718,William Vesey-FitzGerald,,child,wikidata
Q8019953,William Walrond,7607,Q8019954,"William Walrond, 1st Baron Waleran",,father,wikidata
Q8019953,William Walrond,7607,Q26689989,John Walrond,,grandparent,wikidata
Q8019954,"William Walrond, 1st Baron Waleran",1806,Q8019953,William Walrond,,child,wikidata
Q8019954,"William Walrond, 1st Baron Waleran",1806,Q26689989,John Walrond,,father,wikidata
Q8019994,"William Ward, 3rd Earl of Dudley",3861,Q5545875,"George Ward, 1st Viscount Ward of Witley",,sibling,wikidata
Q8020060,William Watkin Edward Wynne,6319,Q20878060,William Robert Maurice Wynne,,child,wikidata
Q1766037,William Watson,7331,Q1967797,"William Watson, Baron Thankerton",,child,wikidata
Q1967797,"William Watson, Baron Thankerton",8318,Q1766037,William Watson,,father,wikidata
Q8020135,William Wedderburn,1012,Q7526413,"Sir David Wedderburn, 3rd Baronet",,sibling,wikidata
